index,title,author,dynasty,content,favor
836,凤凰台上忆吹箫·香冷金猊,李清照,宋,休休，这回去也，千万遍《阳关》，也则难留。念武陵人远，烟锁秦楼。惟有楼前流水，应念我、终日凝眸。凝眸处，从今又添，一段新愁。香冷金猊，被翻红浪，起来慵自梳头。任宝奁尘满，日上帘钩。生怕离怀别苦，多少事、欲说还休。新来瘦，非干病酒，不是悲秋。,314.0
837,孤雁儿·藤床纸帐朝眠起,李清照,宋,藤床纸帐朝眠起，说不尽无佳思。沉香断续玉炉寒，伴我情怀如水。笛声三弄，梅心惊破，多少春情意。小风疏雨萧萧地，又催下千行泪。吹箫人去玉楼空，肠断与谁同倚。一枝折得，人间天上，没个人堪寄。,816.0
838,好事近·风定落花深,李清照,宋,风定落花深，帘外拥红堆雪。长记海棠开后，正伤春时节。酒阑歌罢玉尊空，青缸暗明灭。魂梦不堪幽怨，更一声鶗鴂。,494.0
839,浣溪沙·淡荡春光寒食天,李清照,宋,淡荡春光寒食天，玉炉沉水袅残烟。梦回山枕隐花钿。海燕未来人斗草，江梅已过柳生绵。黄昏疏雨湿秋千。,833.0
840,浣溪沙·髻子伤春慵更梳,李清照,宋,髻子伤春慵更梳，晚风庭院落梅初。淡云来往月疏疏。玉鸭熏炉闲瑞脑，朱樱斗帐掩流苏。通犀还解辟寒无？,338.0
841,浣溪沙·莫许杯深琥珀浓,李清照,宋,莫许杯深琥珀浓，未成沉醉意先融。疏钟已应晚来风。瑞脑香消魂梦断，辟寒金小髻鬟松。醒时空对烛花红。,129.0
842,浣溪沙·小院闲窗春色深,李清照,宋,远岫出云催薄暮，细风吹雨弄轻阴。梨花欲谢恐难禁。小院闲窗春已深，重帘未卷影沉沉。倚楼无语理瑶琴。,282.0
843,浣溪沙·闺情,李清照,宋,绣面芙蓉一笑开，斜飞宝鸭衬香腮。眼波才动被人猜。一面风情深有韵，半笺娇恨寄幽怀。月移花影约重来。,550.0
844,减字木兰花·卖花担上,李清照,宋,怕郎猜道，奴面不如花面好。云鬓斜簪，徒要教郎比并看。卖花担上，买得一枝春欲放。泪染轻匀，犹带彤霞晓露痕。,660.0
845,夏日绝句,李清照,宋,至今思项羽，不肯过江东。生当作人杰，死亦为鬼雄。,393.0
846,临江仙·庭院深深深几许,李清照,宋,庭院深深深几许？云窗雾阁常扃。柳梢梅萼渐分明。春归秣陵树，人老建康城。欧阳公作《蝶恋花》，有“深深深几许”之句，予酷爱之。用其语作“庭院深深”数阕，其声即旧《临江仙》也。感月吟风多少事，如今老去无成。谁怜憔悴更凋零。试灯无意思，踏雪没心情。,615.0
847,转调满庭芳·芳草池塘,李清照,宋,当年曾胜赏，生香熏袖，活火分茶。极目犹龙骄马，流水轻车。不怕风狂雨骤，恰才称，煮酒笺花。如今也，不成怀抱，得似旧时那？芳草池塘，绿阴庭院，晚晴寒透窗纱。玉钩金锁，管是客来唦。寂寞尊前席上，唯愁海角天涯。能留否？酴釄落尽，犹赖有梨花。,90.0
848,满庭芳·小阁藏春,李清照,宋,从来，知韵胜，难堪雨藉，不耐风揉。更谁家横笛，吹动浓愁。莫恨香消雪减，须信道、扫迹情留。难言处，良宵淡月，疏影尚风流。小阁藏春，闲窗锁昼，画堂无限深幽。篆香烧尽，日影下帘钩。手种江梅渐好，又何必、临水登楼。无人到，寂寥浑似，何逊在扬州。,879.0
849,南歌子·天上星河转,李清照,宋,天上星河转，人间帘幕垂。凉生枕簟泪痕滋。起解罗衣聊问、夜何其。翠贴莲蓬小，金销藕叶稀。旧时天气旧时衣。只有情怀不似、旧家时。,239.0
850,念奴娇·春情,李清照,宋,楼上几日春寒，帘垂四面，玉阑干慵倚。被冷香消新梦觉，不许愁人不起。清露晨流，新桐初引，多少游春意。日高烟敛，更看今日晴未。萧条庭院，又斜风细雨，重门须闭。宠柳娇花寒食近，种种恼人天气。险韵诗成，扶头酒醒，别是闲滋味。征鸿过尽，万千心事难寄。,271.0
851,偶成,李清照,宋,十五年前花月底，相从曾赋赏花诗。今看花月浑相似，安得情怀似往时。,848.0
852,菩萨蛮·风柔日薄春犹早,李清照,宋,故乡何处是，忘了除非醉。沉水卧时烧，香消酒未消。风柔日薄春犹早，夹衫乍著心情好。睡起觉微寒，梅花鬓上残。,176.0
853,菩萨蛮·归鸿声断残云碧,李清照,宋,归鸿声断残云碧，背窗雪落炉烟直。烛底凤钗明，钗头人胜轻。角声催晓漏，曙色回牛斗。春意看花难，西风留旧寒。,530.0
854,清平乐·年年雪里,李清照,宋,今年海角天涯，萧萧两鬓生华。看取晚来风势，故应难看梅花。年年雪里，常插梅花醉。挼尽梅花无好意，赢得满衣清泪。,749.0
855,庆清朝·禁幄低张,李清照,宋,禁幄低张，彤阑巧护，就中独占残春。容华淡伫，绰约俱见天真。待得群花过后，一番风露晓妆新。妖娆艳态，妒风笑月，长殢东君。东城边，南陌上，正日烘池馆，竟走香轮。绮筵散日，谁人可继芳尘。更好明光宫殿，几枝先近日边匀。金尊倒，拚了尽烛，不管黄昏。,165.0
856,如梦令·常记溪亭日暮,李清照,宋,常记溪亭日暮，沉醉不知归路。兴尽晚回舟，误入藕花深处。争渡，争渡，惊起一滩鸥鹭。,7.0
857,如梦令·昨夜雨疏风骤,李清照,宋,昨夜雨疏风骤，浓睡不消残酒。试问卷帘人，却道海棠依旧。知否，知否？应是绿肥红瘦。,671.0
858,题八咏楼,李清照,宋,水通南国三千里，气压江城十四州。千古风流八咏楼，江山留与后人愁。,313.0
859,瑞鹧鸪·双银杏,李清照,宋,风韵雍容未甚都，尊前甘橘可为奴。谁怜流落江湖上，玉骨冰肌未肯枯。谁教并蒂连枝摘，醉后明皇倚太真。居士擘开真有意，要吟风味两家新。,301.0
860,声声慢·寻寻觅觅,李清照,宋,满地黄花堆积，憔悴损，如今有谁堪摘？守着窗儿，独自怎生得黑？梧桐更兼细雨，到黄昏、点点滴滴。这次第，怎一个愁字了得！寻寻觅觅，冷冷清清，凄凄惨惨戚戚。乍暖还寒时候，最难将息。三杯两盏淡酒，怎敌他、晚来风急？雁过也，正伤心，却是旧时相识。,856.0
861,诉衷情·夜来沈醉卸妆迟,李清照,宋,夜来沈醉卸妆迟。梅萼插残枝。酒醒熏破萼睡，梦远不成归。人悄悄，月依依。翠帘垂。更挼残蕊，更捻余香，更得些时。,902.0
862,摊破浣溪沙·病起萧萧两鬓华,李清照,宋,病起萧萧两鬓华，卧看残月上窗纱。豆蔻连梢煎熟水，莫分茶。枕上诗书闲处好，门前风景雨来佳。终日向人多酝藉，木犀花。,572.0
863,摊破浣溪沙·揉破黄金万点轻,李清照,宋,揉破黄金万点轻，剪成碧玉叶层层。风度精神如彦辅，大鲜明。梅蕊重重何俗甚，丁香千结苦粗生。熏透愁人千里梦，却无情。,453.0
864,殢人娇·后亭梅花开有感,李清照,宋,坐上客来，尊前酒满。歌声共、水流云断。南枝可插，更须频剪。莫直待西楼、数声羌管。玉瘦香浓，檀深雪散。今年恨、探梅又晚。江楼楚馆，云闲水远。清昼永，凭栏翠帘低卷。,522.0
865,添字丑奴儿·窗前谁种芭蕉树,李清照,宋,伤心枕上三更雨，点滴霖霪。点滴霖霪。愁损北人，不惯起来听。窗前谁种芭蕉树，阴满中庭。阴满中庭。叶叶心心，舒卷有馀清。,147.0
866,武陵春·春晚,李清照,宋,风住尘香花已尽，日晚倦梳头。物是人非事事休，欲语泪先流。闻说双溪春尚好，也拟泛轻舟。只恐双溪舴艋舟，载不动许多愁。,512.0
867,小重山·春到长门春草青,李清照,宋,春到长门春草青，江梅些子破，未开匀。碧云笼碾玉成尘，留晓梦，惊破一瓯春。花影压重门，疏帘铺淡月，好黄昏。二年三度负东君，归来也，著意过今春。,392.0
868,行香子·七夕,李清照,宋,草际鸣蛩，惊落梧桐。正人间天上愁浓。云阶月地，关锁千重。纵浮槎来，浮槎去，不相逢。星桥鹊驾，经年才见，想离情别恨难穷。牵牛织女，莫是离中。甚霎儿晴，霎儿雨，霎儿风。,26.0
869,行香子·天与秋光,李清照,宋,黄昏院落，凄凄惶惶，酒醒时往事愁肠。那堪永夜，明月空床。闻砧声捣，蛩声细，漏声长。天与秋光，转转情伤，探金英知近重阳。薄衣初试，绿蚁新尝，渐一番风，一番雨，一番凉。,544.0
870,一剪梅·红藕香残玉簟秋,李清照,宋,红藕香残玉簟秋。轻解罗裳，独上兰舟。云中谁寄锦书来？雁字回时，月满西楼。花自飘零水自流。一种相思，两处闲愁。此情无计可消除，才下眉头，却上心头。,79.0
871,忆秦娥·咏桐,李清照,宋,断香残酒情怀恶，西风催衬梧桐落。梧桐落，又还秋色，又还寂寞。临高阁，乱山平野烟光薄。烟光薄，栖鸦归后，暮天闻角。,588.0
872,永遇乐·落日熔金,李清照,宋,中州盛日，闺门多暇，记得偏重三五。铺翠冠儿，捻金雪柳，簇带争济楚。如今憔悴，风鬟霜鬓，怕见夜间出去。不如向、帘儿底下，听人笑语。落日熔金，暮云合璧，人在何处。染柳烟浓，吹梅笛怨，春意知几许。元宵佳节，融和天气，次第岂无风雨。来相召、香车宝马，谢他酒朋诗侣。,310.0
873,渔家傲·天接云涛连晓雾,李清照,宋,我报路长嗟日暮，学诗谩有惊人句。九万里风鹏正举。风休住，蓬舟吹取三山去！天接云涛连晓雾，星河欲转千帆舞。仿佛梦魂归帝所。闻天语，殷勤问我归何处。,332.0
874,渔家傲·雪里已知春信至,李清照,宋,造化可能偏有意，故教明月玲珑地。共赏金尊沈绿蚁，莫辞醉，此花不与群花比。雪里已知春信至，寒梅点缀琼枝腻。香脸半开娇旖旎，当庭际，玉人浴出新妆洗。,219.0
875,玉楼春·红酥肯放琼苞碎,李清照,宋,道人憔悴春窗底，闷损阑干愁不倚。要来小酌便来休，未必明朝风不起。红酥肯放琼苞碎，探著南枝开遍未。不知酝藉几多香，但见包藏无限意。,419.0
876,双调忆王孙•赏荷,李清照,宋,莲子已成荷叶老，清露洗、蘋花汀草。眠沙鸥鹭不回头，似也恨、人归早。湖上风来波浩渺，秋已暮、红稀香少。水光山色与人亲，说不尽、无穷好。,177.0
877,鹧鸪天·桂花,李清照,宋,梅定妒，菊应羞，画阑开处冠中秋。骚人可煞无情思，何事当年不见收。暗淡轻黄体性柔，情疏迹远只香留。何须浅碧深红色，自是花中第一流。,829.0
878,鹧鸪天·寒日萧萧上琐窗,李清照,宋,寒日萧萧上琐窗，梧桐应恨夜来霜。酒阑更喜团茶苦，梦断偏宜瑞脑香。秋已尽，日犹长，仲宣怀远更凄凉。不如随分尊前醉，莫负东篱菊蕊黄。,626.0
879,醉花阴·薄雾浓云愁永昼,李清照,宋,东篱把酒黄昏后，有暗香盈袖。莫道不销魂，帘卷西风，人比黄花瘦。薄雾浓云愁永昼，瑞脑销金兽。佳节又重阳，玉枕纱厨，半夜凉初透。,91.0
880,除夜太原寒甚,于谦,明,寄语天涯客，轻寒底用愁。春风来不远，只在屋东头。,313.0
881,别云间,夏完淳,明,三年羁旅客，今日又南冠。无限山河泪，谁言天地宽。已知泉路近，欲别故乡难。毅魄归来日，灵旗空际看。,195.0
882,卜算子·秋色到空闺,夏完淳,明,十二玉阑干，风动灯明灭。立尽黄昏泪几行，一片鸦啼月。秋色到空闺，夜扫梧桐叶。谁料同心结不成，翻就相思结。,156.0
883,荒村,于谦,明,村落甚荒凉，年年苦旱蝗。老翁佣纳债，稚子卖输粮。壁破风生屋，梁颓月堕床。那知牧民者，不肯报灾伤。,673.0
884,越调·天净沙·秋思,马致远,元,枯藤老树昏鸦，小桥流水人家，古道西风瘦马。夕阳西下，断肠人在天涯。,804.0
885,池州翠微亭,岳飞,南宋,经年尘土满征衣，特特寻芳上翠微。好水好山看不足，马蹄催趁月明归。,739.0
886,八声甘州·寄参寥子,苏轼,北宋,有情风、万里卷潮来，无情送潮归。问钱塘江上，西兴浦口，几度斜晖。不用思量今古，俯仰昔人非。谁似东坡老，白首忘机。记取西湖西畔，正暮山好处，空翠烟霏。算诗人相得，如我与君稀。约他年、东还海道，愿谢公、雅志莫相违。西州路，不应回首，为我沾衣。,612.0
887,怀渑池寄子瞻兄,苏辙,北宋,相携话别郑原上，共道长途怕雪泥。归骑还寻大梁陌，行人已度古崤西。曾为县吏民知否？旧宿僧房壁共题。遥想独游佳味少，无方骓马但鸣嘶。,249.0
888,卜算子·黄州定慧院寓居作,苏轼,宋,惊起却回头，有恨无人省。拣尽寒枝不肯栖，寂寞沙洲冷。缺月挂疏桐，漏断人初静。谁见幽人独往来，缥缈孤鸿影。,154.0
889,采桑子·润州多景楼与孙巨源相遇,苏轼,北宋,停杯且听琵琶语，细捻轻拢。醉脸春融，斜照江天一抹红。多情多感仍多病，多景楼中。樽酒相逢，乐事回头一笑空。,61.0
890,澄迈驿通潮阁二首,苏轼,宋,余生欲老南海村，帝遣巫阳召我魂。杳杳天低鹊没处，青山一发是中原。,652.0
891,四时词,苏轼,宋,春云阴阴雪欲落，东风和冷惊罗幕。渐看风水绿生漪，未放小桃红入萼。佳人瘦尽雪肤肌，眉敛春愁知为谁。深院无人剪刀响，应将白纻作春衣。垂柳阴阴日初永，蔗浆酪粉金盘冷。帘额低垂紫燕忙，蜜脾已满黄蜂静。高楼睡起翠眉嚬，枕破斜红未肯匀。玉腕半揎云碧袖，楼前知有断肠人。新愁旧恨眉生绿，粉汗余香在蕲竹。象床素手熨寒衣，烁烁风灯动华屋。夜香烧罢掩重扃，香雾空濛月满庭，抱琴转轴无人见，门外空闻裂帛声。霜叶萧萧鸣屋角，黄昏斗觉罗衾薄。夜风摇动镇帷犀，酒醒梦回闻雪落。起来呵手画双鸦，醉脸轻匀衬眼霞。真态香生谁画得，玉如纤手嗅梅花。,468.0
892,春宵,苏轼,北宋,歌管楼台声细细，秋千院落夜沉沉。春宵一刻值千金，花有清香月有阴。,114.0
893,点绛唇·红杏飘香,苏轼,北宋,红杏飘香，柳含烟翠拖轻缕。水边朱户。尽卷黄昏雨。烛影摇风，一枕伤春绪。归不去。凤楼何处。芳草迷归路。,948.0
894,蝶恋花·密州上元,苏轼,北宋,寂寞山城人老也！击鼓吹箫，却入农桑社。火冷灯稀霜露下，昏昏雪意云垂野。灯火钱塘三五夜，明月如霜，照见人如画。帐底吹笙香吐麝，更无一点尘随马。,655.0
895,蝶恋花·蝶懒莺慵春过半,苏轼,北宋,云鬓鬅松眉黛浅。总是愁媒，欲诉谁消遣。未信此情难系绊，杨花犹有东风管。蝶懒莺慵春过半。花落狂风，小院残红满。午醉未醒红日晚，黄昏帘幕无人卷。,260.0
896,蝶恋花·春景,苏轼,宋,墙里秋千墙外道。墙外行人，墙里佳人笑。笑渐不闻声渐悄，多情却被无情恼。花褪残红青杏小。燕子飞时，绿水人家绕。枝上柳绵吹又少，天涯何处无芳草！,509.0
897,蝶恋花·记得画屏初会遇,苏轼,宋,记得画屏初会遇。好梦惊回，望断高唐路。燕子双飞来又去。纱窗几度春光暮。那日绣帘相见处。低眼佯行，笑整香云缕。敛尽春山羞不语。人前深意难轻诉。,739.0
